day;HH:MM:SS;gru
12;00:19:00;1.897
12;00:19:30;1.838
12;00:20:00;1.735
12;00:20:30;1.575
12;00:21:00;1.426
12;00:21:30;1.343
12;00:22:00;1.330
12;00:22:30;1.340
12;00:23:00;1.334
12;00:23:30;1.306
12;00:24:00;1.249
12;00:24:30;1.176
12;00:25:00;1.128
12;00:25:30;1.128
12;00:26:00;1.161
12;00:26:30;1.196
12;00:27:00;1.210
12;00:27:30;1.219
12;00:28:00;1.206
12;00:28:30;1.182
12;00:29:00;1.151
12;00:29:30;1.119
12;00:30:00;1.067
12;00:30:30;1.001
12;00:31:00;0.948
12;00:31:30;0.906
12;00:32:00;0.860
12;00:32:30;0.826
12;00:33:00;0.834
12;00:33:30;0.900
12;00:34:00;0.991
12;00:34:30;1.071
12;00:35:00;1.106
12;00:35:30;1.101
12;00:36:00;1.066
12;00:36:30;0.999
12;00:37:00;0.879
12;00:37:30;0.726
12;00:38:00;0.591
12;00:38:30;0.511
12;00:39:00;0.447
12;00:39:30;0.376
12;00:40:00;0.306
12;00:40:30;0.280
12;00:41:00;0.296
12;00:41:30;0.330
12;00:42:00;0.357
12;00:42:30;0.352
12;00:43:00;0.295
12;00:43:30;0.171
12;00:44:00;0.000
12;00:44:30;-0.189
12;00:45:00;-0.360
12;00:45:30;-0.489
12;00:46:00;-0.582
12;00:46:30;-0.661
12;00:47:00;-0.723
12;00:47:30;-0.753
12;00:48:00;-0.747
12;00:48:30;-0.719
12;00:49:00;-0.688
12;00:49:30;-0.642
12;00:50:00;-0.576
12;00:50:30;-0.510
12;00:51:00;-0.472
12;00:51:30;-0.466
12;00:52:00;-0.481
12;00:52:30;-0.498
12;00:53:00;-0.484
12;00:53:30;-0.408
12;00:54:00;-0.277
12;00:54:30;-0.116
12;00:55:00;0.045
12;00:55:30;0.206
12;00:56:00;0.371
12;00:56:30;0.514
12;00:57:00;0.629
12;00:57:30;0.721
12;00:58:00;0.823
12;00:58:30;0.952
12;00:59:00;1.081
12;00:59:30;1.191
12;01:00:00;1.291
12;01:00:30;1.394
12;01:01:00;1.522
12;01:01:30;1.666
12;01:02:00;1.810
12;01:02:30;1.936
12;01:03:00;2.043
12;01:03:30;2.136
12;01:04:00;2.222
12;01:04:30;2.290
12;01:05:00;2.333
12;01:05:30;2.386
12;01:06:00;2.470
12;01:06:30;2.590
12;01:07:00;2.741
12;01:07:30;2.920
12;01:08:00;3.107
12;01:08:30;3.249
12;01:09:00;3.312
12;01:09:30;3.317
12;01:10:00;3.300
12;01:10:30;3.237
12;01:11:00;3.126
12;01:11:30;2.954
12;01:12:00;2.745
12;01:12:30;2.509
12;01:13:00;2.275
12;01:13:30;2.067
12;01:14:00;1.884
12;01:14:30;1.705
12;01:15:00;1.526
12;01:15:30;1.357
12;01:16:00;1.188
12;01:16:30;1.006
12;01:17:00;0.810
12;01:17:30;0.634
12;01:18:00;0.476
12;01:18:30;0.332
12;01:19:00;0.202
12;01:19:30;0.120
12;01:20:00;0.111
12;01:20:30;0.153
12;01:21:00;0.249
12;01:21:30;0.380
12;01:22:00;0.565
12;01:22:30;0.808
12;01:23:00;1.099
12;01:23:30;1.383
12;01:24:00;1.606
12;01:24:30;1.759
12;01:25:00;1.867
12;01:25:30;1.984
12;01:26:00;2.131
12;01:26:30;2.290
12;01:27:00;2.419
12;01:27:30;2.490
12;01:28:00;2.471
12;01:28:30;2.379
12;01:29:00;2.221
12;01:29:30;2.051
12;01:30:00;1.873
12;01:30:30;1.705
12;01:31:00;1.558
12;01:31:30;1.435
12;01:32:00;1.343
12;01:32:30;1.274
12;01:33:00;1.209
12;01:33:30;1.185
12;01:34:00;1.235
12;01:34:30;1.360
12;01:35:00;1.513
12;01:35:30;1.628
12;01:36:00;1.677
12;01:36:30;1.657
12;01:37:00;1.587
12;01:37:30;1.521
12;01:38:00;1.460
12;01:38:30;1.428
12;01:39:00;1.431
12;01:39:30;1.509
12;01:40:00;1.643
12;01:40:30;1.794
12;01:41:00;1.889
12;01:41:30;1.935
12;01:42:00;1.981
12;01:42:30;2.027
12;01:43:00;2.055
12;01:43:30;2.029
12;01:44:00;1.927
12;01:44:30;1.772
12;01:45:00;1.597
12;01:45:30;1.445
12;01:46:00;1.331
12;01:46:30;1.248
12;01:47:00;1.218
12;01:47:30;1.238
12;01:48:00;1.288
12;01:48:30;1.348
12;01:49:00;1.407
12;01:49:30;1.490
12;01:50:00;1.599
12;01:50:30;1.734
12;01:51:00;1.888
12;01:51:30;2.080
12;01:52:00;2.286
12;01:52:30;2.412
12;01:53:00;2.452
12;01:53:30;2.430
12;01:54:00;2.434
12;01:54:30;2.464
12;01:55:00;2.510
12;01:55:30;2.572
12;01:56:00;2.662
12;01:56:30;2.771
12;01:57:00;2.897
12;01:57:30;3.021
12;01:58:00;3.126
12;01:58:30;3.167
12;01:59:00;3.193
12;01:59:30;3.235
12;02:00:00;3.238
12;02:00:30;3.119
12;02:01:00;2.906
12;02:01:30;2.695
12;02:02:00;2.542
12;02:02:30;2.448
12;02:03:00;2.465
12;02:03:30;2.596
12;02:04:00;2.798
12;02:04:30;2.996
12;02:05:00;3.166
12;02:05:30;3.300
12;02:06:00;3.383
12;02:06:30;3.414
12;02:07:00;3.428
12;02:07:30;3.429
12;02:08:00;3.407
12;02:08:30;3.399
12;02:09:00;3.456
12;02:09:30;3.561
12;02:10:00;3.663
12;02:10:30;3.795
12;02:11:00;4.010
12;02:11:30;4.265
12;02:12:00;4.498
12;02:12:30;4.660
12;02:13:00;4.764
12;02:13:30;4.820
12;02:14:00;4.868
12;02:14:30;4.928
12;02:15:00;4.957
12;02:15:30;4.937
12;02:16:00;4.907
12;02:16:30;4.906
12;02:17:00;4.927
12;02:17:30;4.962
12;02:18:00;5.039
12;02:18:30;5.198
12;02:19:00;5.420
12;02:19:30;5.643
12;02:20:00;5.802
12;02:20:30;5.865
12;02:21:00;5.853
12;02:21:30;5.815
12;02:22:00;5.790
12;02:22:30;5.742
12;02:23:00;5.655
12;02:23:30;5.548
12;02:24:00;5.439
12;02:24:30;5.359
12;02:25:00;5.348
12;02:25:30;5.424
12;02:26:00;5.545
12;02:26:30;5.680
12;02:27:00;5.811
12;02:27:30;5.894
12;02:28:00;5.863
12;02:28:30;5.730
12;02:29:00;5.514
12;02:29:30;5.269
12;02:30:00;5.019
12;02:30:30;4.811
12;02:31:00;4.700
12;02:31:30;4.681
12;02:32:00;4.691
12;02:32:30;4.641
12;02:33:00;4.530
12;02:33:30;4.416
12;02:34:00;4.329
12;02:34:30;4.284
12;02:35:00;4.219
12;02:35:30;4.095
12;02:36:00;3.922
12;02:36:30;3.781
12;02:37:00;3.722
12;02:37:30;3.702
12;02:38:00;3.717
12;02:38:30;3.825
12;02:39:00;4.055
12;02:39:30;4.366
12;02:40:00;4.660
12;02:40:30;4.944
12;02:41:00;5.229
12;02:41:30;5.519
12;02:42:00;5.759
12;02:42:30;5.952
12;02:43:00;6.174
12;02:43:30;6.490
12;02:44:00;6.893
12;02:44:30;7.341
12;02:45:00;7.787
12;02:45:30;8.203
12;02:46:00;8.555
12;02:46:30;8.848
12;02:47:00;9.135
12;02:47:30;9.358
12;02:48:00;9.510
12;02:48:30;9.555
12;02:49:00;9.502
12;02:49:30;9.339
12;02:50:00;9.119
12;02:50:30;8.959
12;02:51:00;8.860
12;02:51:30;8.834
12;02:52:00;8.807
12;02:52:30;8.779
12;02:53:00;8.717
12;02:53:30;8.671
12;02:54:00;8.633
12;02:54:30;8.591
12;02:55:00;8.458
12;02:55:30;8.281
12;02:56:00;8.119
12;02:56:30;8.000
12;02:57:00;7.883
12;02:57:30;7.748
12;02:58:00;7.729
12;02:58:30;7.867
12;02:59:00;8.115
12;02:59:30;8.410
12;03:00:00;8.731
12;03:00:30;9.052
12;03:01:00;9.226
12;03:01:30;9.258
12;03:02:00;9.144
12;03:02:30;9.073
12;03:03:00;9.115
12;03:03:30;9.308
12;03:04:00;9.506
12;03:04:30;9.605
12;03:05:00;9.610
12;03:05:30;9.653
12;03:06:00;9.729
12;03:06:30;9.732
12;03:07:00;9.626
12;03:07:30;9.504
12;03:08:00;9.464
12;03:08:30;9.447
12;03:09:00;9.417
12;03:09:30;9.378
12;03:10:00;9.382
12;03:10:30;9.355
12;03:11:00;9.321
12;03:11:30;9.358
12;03:12:00;9.499
12;03:12:30;9.724
12;03:13:00;9.869
12;03:13:30;9.974
12;03:14:00;10.070
12;03:14:30;10.239
12;03:15:00;10.473
12;03:15:30;10.706
12;03:16:00;10.874
12;03:16:30;10.982
12;03:17:00;11.133
12;03:17:30;11.386
12;03:18:00;11.669
12;03:18:30;11.831
12;03:19:00;11.879
12;03:19:30;11.898
12;03:20:00;11.946
12;03:20:30;11.950
12;03:21:00;11.907
12;03:21:30;11.775
12;03:22:00;11.618
12;03:22:30;11.436
12;03:23:00;11.268
12;03:23:30;11.110
12;03:24:00;10.924
12;03:24:30;10.552
12;03:25:00;10.552
12;03:25:30;10.552
12;03:26:00;10.552
12;03:26:30;10.552
12;03:27:00;10.552
12;03:27:30;10.552
12;03:28:00;10.552
12;03:28:30;10.552
12;03:29:00;10.552
12;03:29:30;10.552
12;00:00:00;-1.570
12;00:00:30;-1.570
12;00:01:00;-1.570
12;00:01:30;-1.570
12;00:02:00;-1.570
12;00:02:30;-1.570
12;00:03:00;-1.570
12;00:03:30;-1.570
12;00:04:00;-1.570
12;00:04:30;-1.570
12;00:05:00;-1.570
12;00:05:30;-1.498
12;00:06:00;-1.551
12;00:06:30;-1.619
12;00:07:00;-1.557
12;00:07:30;-1.346
12;00:08:00;-1.066
12;00:08:30;-0.808
12;00:09:00;-0.642
12;00:09:30;-0.632
12;00:10:00;-0.817
12;00:10:30;-1.103
12;00:11:00;-1.319
12;00:11:30;-1.321
12;00:12:00;-1.118
12;00:12:30;-0.817
12;00:13:00;-0.602
12;00:13:30;-0.505
12;00:14:00;-0.440
12;00:14:30;-0.354
12;00:15:00;-0.215
12;00:15:30;-0.059
12;00:16:00;0.114
12;00:16:30;0.209
12;00:17:00;0.182
12;00:17:30;0.062
12;00:18:00;-0.050
12;00:18:30;-0.073
12;00:19:00;0.033
12;00:19:30;0.251
12;00:20:00;0.537
12;00:20:30;0.862
12;00:21:00;1.191
12;00:21:30;1.463
12;00:22:00;1.645
12;00:22:30;1.722
12;00:23:00;1.731
12;00:23:30;1.762
12;00:24:00;1.840
12;00:24:30;1.874
12;00:25:00;1.772
12;00:25:30;1.538
12;00:26:00;1.297
12;00:26:30;1.145
12;00:27:00;1.114
12;00:27:30;1.131
12;00:28:00;1.046
12;00:28:30;0.764
12;00:29:00;0.360
12;00:29:30;-0.053
12;00:30:00;-0.386
12;00:30:30;-0.590
12;00:31:00;-0.675
12;00:31:30;-0.666
12;00:32:00;-0.628
12;00:32:30;-0.559
12;00:33:00;-0.445
12;00:33:30;-0.272
12;00:34:00;-0.110
12;00:34:30;-0.016
12;00:35:00;0.016
12;00:35:30;0.043
12;00:36:00;0.087
12;00:36:30;0.053
12;00:37:00;-0.117
12;00:37:30;-0.330
12;00:38:00;-0.463
12;00:38:30;-0.465
12;00:39:00;-0.361
12;00:39:30;-0.202
12;00:40:00;-0.022
12;00:40:30;0.148
12;00:41:00;0.239
12;00:41:30;0.232
12;00:42:00;0.143
12;00:42:30;0.063
12;00:43:00;-0.034
12;00:43:30;-0.175
12;00:44:00;-0.439
12;00:44:30;-0.717
12;00:45:00;-0.890
12;00:45:30;-0.896
12;00:46:00;-0.841
12;00:46:30;-0.839
12;00:47:00;-0.872
12;00:47:30;-0.820
12;00:48:00;-0.706
12;00:48:30;-0.557
12;00:49:00;-0.384
12;00:49:30;-0.177
12;00:50:00;0.065
12;00:50:30;0.365
12;00:51:00;0.737
12;00:51:30;1.150
12;00:52:00;1.555
12;00:52:30;1.894
12;00:53:00;2.186
12;00:53:30;2.399
12;00:54:00;2.519
12;00:54:30;2.540
12;00:55:00;2.479
12;00:55:30;2.390
12;00:56:00;2.228
12;00:56:30;2.018
12;00:57:00;1.718
12;00:57:30;1.369
12;00:58:00;0.937
12;00:58:30;0.502
12;00:59:00;0.119
12;00:59:30;-0.171
12;01:00:00;-0.367
12;01:00:30;-0.557
12;01:01:00;-0.914
12;01:01:30;-1.542
12;01:02:00;-2.316
12;01:02:30;-3.028
12;01:03:00;-3.515
12;01:03:30;-3.823
12;01:04:00;-4.052
12;01:04:30;-4.033
12;01:05:00;-4.033
12;01:05:30;-4.033
12;01:06:00;-4.033
12;01:06:30;-4.033
12;01:07:00;-4.033
12;01:07:30;-4.033
12;01:08:00;-4.033
12;01:08:30;-4.033
12;01:09:00;-4.033
12;01:09:30;-4.033
12;00:35:00;-0.145
12;00:35:30;-0.145
12;00:36:00;-0.145
12;00:36:30;-0.145
12;00:37:00;-0.145
12;00:37:30;-0.145
12;00:38:00;-0.145
12;00:38:30;-0.145
12;00:39:00;-0.145
12;00:39:30;-0.145
12;00:40:00;-0.145
12;00:40:30;-0.065
12;00:41:00;0.034
12;00:41:30;0.021
12;00:42:00;-0.080
12;00:42:30;-0.239
12;00:43:00;-0.412
12;00:43:30;-0.592
12;00:44:00;-0.786
12;00:44:30;-0.949
12;00:45:00;-1.027
12;00:45:30;-0.980
12;00:46:00;-0.844
12;00:46:30;-0.703
12;00:47:00;-0.572
12;00:47:30;-0.521
12;00:48:00;-0.587
12;00:48:30;-0.876
12;00:49:00;-1.315
12;00:49:30;-1.726
12;00:50:00;-1.957
12;00:50:30;-1.942
12;00:51:00;-1.647
12;00:51:30;-1.084
12;00:52:00;-0.301
12;00:52:30;0.558
12;00:53:00;1.368
12;00:53:30;2.026
12;00:54:00;2.492
12;00:54:30;2.779
12;00:55:00;2.884
12;00:55:30;2.833
12;00:56:00;2.668
12;00:56:30;2.438
12;00:57:00;2.141
12;00:57:30;1.797
12;00:58:00;1.448
12;00:58:30;1.190
12;00:59:00;1.149
12;00:59:30;1.308
12;01:00:00;1.583
12;01:00:30;1.798
12;01:01:00;1.833
12;01:01:30;1.618
12;01:02:00;1.167
12;01:02:30;0.657
12;01:03:00;0.176
12;01:03:30;-0.178
12;01:04:00;-0.422
12;01:04:30;-0.535
12;01:05:00;-0.548
12;01:05:30;-0.422
12;01:06:00;-0.306
12;01:06:30;-0.251
12;01:07:00;-0.330
12;01:07:30;-0.385
12;01:08:00;-0.418
12;01:08:30;-0.451
12;01:09:00;-0.529
12;01:09:30;-0.615
12;01:10:00;-0.657
12;01:10:30;-0.686
12;01:11:00;-0.765
12;01:11:30;-0.892
12;01:12:00;-1.003
12;01:12:30;-1.037
12;01:13:00;-1.083
12;01:13:30;-1.142
12;01:14:00;-1.233
12;01:14:30;-1.297
12;01:15:00;-1.385
12;01:15:30;-1.491
12;01:16:00;-1.667
12;01:16:30;-1.743
12;01:17:00;-1.704
12;01:17:30;-1.500
12;01:18:00;-1.319
12;01:18:30;-1.194
12;01:19:00;-1.036
12;01:19:30;-0.762
12;01:20:00;-0.489
12;01:20:30;-0.389
12;01:21:00;-0.500
12;01:21:30;-0.651
12;01:22:00;-0.694
12;01:22:30;-0.640
12;01:23:00;-0.530
12;01:23:30;-0.416
12;01:24:00;-0.309
12;01:24:30;-0.268
12;01:25:00;-0.276
12;01:25:30;-0.279
12;01:26:00;-0.223
12;01:26:30;-0.098
12;01:27:00;0.004
12;01:27:30;0.046
12;01:28:00;0.022
12;01:28:30;0.042
12;01:29:00;0.161
12;01:29:30;0.323
12;01:30:00;0.452
12;01:30:30;0.571
12;01:31:00;0.720
12;01:31:30;0.932
12;01:32:00;1.134
12;01:32:30;1.281
12;01:33:00;1.376
12;01:33:30;1.457
12;01:34:00;1.545
12;01:34:30;1.624
12;01:35:00;1.707
12;01:35:30;1.771
12;01:36:00;1.782
12;01:36:30;1.716
12;01:37:00;1.591
12;01:37:30;1.474
12;01:38:00;1.434
12;01:38:30;1.445
12;01:39:00;1.439
12;01:39:30;1.293
12;01:40:00;1.040
12;01:40:30;0.721
12;01:41:00;0.411
12;01:41:30;0.189
12;01:42:00;0.103
12;01:42:30;0.190
12;01:43:00;0.342
12;01:43:30;0.497
12;01:44:00;0.568
12;01:44:30;0.592
12;01:45:00;0.609
12;01:45:30;0.602
12;01:46:00;0.541
12;01:46:30;0.431
12;01:47:00;0.344
12;01:47:30;0.231
12;01:48:00;0.021
12;01:48:30;-0.271
12;01:49:00;-0.506
12;01:49:30;-0.608
12;01:50:00;-0.598
12;01:50:30;-0.554
12;01:51:00;-0.524
12;01:51:30;-0.510
12;01:52:00;-0.517
12;01:52:30;-0.573
12;01:53:00;-0.689
12;01:53:30;-0.885
12;01:54:00;-1.051
12;01:54:30;-1.173
12;01:55:00;-1.215
12;01:55:30;-1.257
12;01:56:00;-1.228
12;01:56:30;-1.159
12;01:57:00;-1.081
12;01:57:30;-1.128
12;01:58:00;-1.197
12;01:58:30;-1.205
12;01:59:00;-1.049
12;01:59:30;-0.863
12;02:00:00;-0.734
12;02:00:30;-0.671
12;02:01:00;-0.677
12;02:01:30;-0.640
12;02:02:00;-0.617
12;02:02:30;-0.582
12;02:03:00;-0.560
12;02:03:30;-0.548
12;02:04:00;-0.414
12;02:04:30;-0.213
12;02:05:00;0.062
12;02:05:30;0.252
12;02:06:00;0.347
12;02:06:30;0.361
12;02:07:00;0.346
12;02:07:30;0.395
12;02:08:00;0.532
12;02:08:30;0.773
12;02:09:00;1.004
12;02:09:30;1.099
12;02:10:00;1.055
12;02:10:30;0.945
12;02:11:00;0.878
12;02:11:30;0.909
12;02:12:00;0.956
12;02:12:30;1.015
12;02:13:00;1.018
12;02:13:30;1.000
12;02:14:00;0.935
12;02:14:30;0.743
12;02:15:00;0.395
12;02:15:30;-0.099
12;02:16:00;-0.604
12;02:16:30;-0.985
12;02:17:00;-1.213
12;02:17:30;-1.309
12;02:18:00;-1.391
12;02:18:30;-1.411
12;02:19:00;-1.408
12;02:19:30;-1.260
12;02:20:00;-1.016
12;02:20:30;-0.707
12;02:21:00;-0.392
12;02:21:30;-0.146
12;02:22:00;0.037
12;02:22:30;0.074
12;02:23:00;0.037
12;02:23:30;-0.012
12;02:24:00;-0.050
12;02:24:30;-0.038
12;02:25:00;-0.029
12;02:25:30;0.060
12;02:26:00;0.191
12;02:26:30;0.357
12;02:27:00;0.458
12;02:27:30;0.472
12;02:28:00;0.428
12;02:28:30;0.415
12;02:29:00;0.389
12;02:29:30;0.291
12;02:30:00;0.022
12;02:30:30;-0.306
12;02:31:00;-0.660
12;02:31:30;-1.032
12;02:32:00;-1.378
12;02:32:30;-1.633
12;02:33:00;-1.619
12;02:33:30;-1.408
12;02:34:00;-1.083
12;02:34:30;-0.721
12;02:35:00;-0.358
12;02:35:30;0.098
12;02:36:00;0.583
12;02:36:30;1.124
12;02:37:00;1.674
12;02:37:30;2.195
12;02:38:00;2.673
12;02:38:30;3.069
12;02:39:00;3.410
12;02:39:30;3.668
12;02:40:00;3.889
12;02:40:30;4.118
12;02:41:00;4.289
12;02:41:30;4.460
12;02:42:00;4.611
12;02:42:30;4.854
12;02:43:00;5.001
12;02:43:30;4.998
12;02:44:00;4.724
12;02:44:30;4.383
12;02:45:00;4.383
12;02:45:30;4.383
12;02:46:00;4.383
12;02:46:30;4.383
12;02:47:00;4.383
12;02:47:30;4.383
12;02:48:00;4.383
12;02:48:30;4.383
12;02:49:00;4.383
12;02:49:30;4.383
12;00:35:00;8.856
12;00:35:30;8.856
12;00:36:00;8.856
12;00:36:30;8.856
12;00:37:00;8.856
12;00:37:30;8.856
12;00:38:00;8.856
12;00:38:30;8.856
12;00:39:00;8.856
12;00:39:30;8.856
12;00:40:00;8.856
12;00:40:30;9.169
12;00:41:00;9.240
12;00:41:30;9.158
12;00:42:00;9.018
12;00:42:30;8.861
12;00:43:00;8.745
12;00:43:30;8.611
12;00:44:00;8.433
12;00:44:30;8.263
12;00:45:00;8.117
12;00:45:30;8.012
12;00:46:00;7.973
12;00:46:30;7.973
12;00:47:00;8.007
12;00:47:30;8.036
12;00:48:00;8.104
12;00:48:30;8.237
12;00:49:00;8.420
12;00:49:30;8.632
12;00:50:00;8.818
12;00:50:30;8.965
12;00:51:00;9.055
12;00:51:30;9.115
12;00:52:00;9.184
12;00:52:30;9.270
12;00:53:00;9.360
12;00:53:30;9.444
12;00:54:00;9.522
12;00:54:30;9.637
12;00:55:00;9.716
12;00:55:30;9.740
12;00:56:00;9.639
12;00:56:30;9.435
12;00:57:00;9.222
12;00:57:30;9.097
12;00:58:00;9.111
12;00:58:30;9.148
12;00:59:00;9.115
12;00:59:30;9.034
12;01:00:00;8.984
12;01:00:30;8.922
12;01:01:00;8.797
12;01:01:30;8.619
12;01:02:00;8.462
12;01:02:30;8.327
12;01:03:00;8.216
12;01:03:30;8.146
12;01:04:00;8.097
12;01:04:30;8.019
12;01:05:00;7.817
12;01:05:30;7.556
12;01:06:00;7.323
12;01:06:30;7.247
12;01:07:00;7.289
12;01:07:30;7.378
12;01:08:00;7.385
12;01:08:30;7.264
12;01:09:00;7.119
12;01:09:30;7.118
12;01:10:00;7.258
12;01:10:30;7.383
12;01:11:00;7.416
12;01:11:30;7.370
12;01:12:00;7.304
12;01:12:30;7.206
12;01:13:00;7.069
12;01:13:30;6.914
12;01:14:00;6.758
12;01:14:30;6.653
12;01:15:00;6.581
12;01:15:30;6.535
12;01:16:00;6.458
12;01:16:30;6.338
12;01:17:00;6.152
12;01:17:30;5.941
12;01:18:00;5.732
12;01:18:30;5.610
12;01:19:00;5.585
12;01:19:30;5.584
12;01:20:00;5.504
12;01:20:30;5.338
12;01:21:00;5.174
12;01:21:30;5.024
12;01:22:00;4.863
12;01:22:30;4.674
12;01:23:00;4.519
12;01:23:30;4.441
12;01:24:00;4.417
12;01:24:30;4.388
12;01:25:00;4.305
12;01:25:30;4.186
12;01:26:00;4.074
12;01:26:30;4.028
12;01:27:00;4.006
12;01:27:30;3.984
12;01:28:00;3.954
12;01:28:30;3.907
12;01:29:00;3.790
12;01:29:30;3.610
12;01:30:00;3.417
12;01:30:30;3.225
12;01:31:00;3.013
12;01:31:30;2.789
12;01:32:00;2.625
12;01:32:30;2.550
12;01:33:00;2.550
12;01:33:30;2.554
12;01:34:00;2.518
12;01:34:30;2.453
12;01:35:00;2.374
12;01:35:30;2.299
12;01:36:00;2.247
12;01:36:30;2.204
12;01:37:00;2.129
12;01:37:30;2.008
12;01:38:00;1.920
12;01:38:30;1.888
12;01:39:00;1.907
12;01:39:30;1.905
12;01:40:00;1.822
12;01:40:30;1.666
12;01:41:00;1.532
12;01:41:30;1.504
12;01:42:00;1.527
12;01:42:30;1.518
12;01:43:00;1.460
12;01:43:30;1.456
12;01:44:00;1.544
12;01:44:30;1.694
12;01:45:00;1.781
12;01:45:30;1.778
12;01:46:00;1.713
12;01:46:30;1.687
12;01:47:00;1.731
12;01:47:30;1.863
12;01:48:00;2.066
12;01:48:30;2.252
12;01:49:00;2.332
12;01:49:30;2.327
12;01:50:00;2.320
12;01:50:30;2.433
12;01:51:00;2.643
12;01:51:30;2.878
12;01:52:00;3.028
12;01:52:30;3.138
12;01:53:00;3.186
12;01:53:30;3.196
12;01:54:00;3.072
12;01:54:30;2.897
12;01:55:00;2.737
12;01:55:30;2.657
12;01:56:00;2.684
12;01:56:30;2.767
12;01:57:00;2.794
12;01:57:30;2.677
12;01:58:00;2.442
12;01:58:30;2.221
12;01:59:00;2.078
12;01:59:30;2.042
12;02:00:00;2.035
12;02:00:30;2.053
12;02:01:00;2.042
12;02:01:30;1.993
12;02:02:00;1.874
12;02:02:30;1.755
12;02:03:00;1.679
12;02:03:30;1.744
12;02:04:00;1.885
12;02:04:30;2.011
12;02:05:00;1.988
12;02:05:30;1.837
12;02:06:00;1.683
12;02:06:30;1.574
12;02:07:00;1.462
12;02:07:30;1.353
12;02:08:00;1.280
12;02:08:30;1.283
12;02:09:00;1.281
12;02:09:30;1.257
12;02:10:00;1.226
12;02:10:30;1.285
12;02:11:00;1.451
12;02:11:30;1.662
12;02:12:00;1.822
12;02:12:30;1.862
12;02:13:00;1.788
12;02:13:30;1.628
12;02:14:00;1.424
12;02:14:30;1.217
12;02:15:00;1.088
12;02:15:30;1.051
12;02:16:00;1.112
12;02:16:30;1.181
12;02:17:00;1.234
12;02:17:30;1.320
12;02:18:00;1.489
12;02:18:30;1.769
12;02:19:00;2.058
12;02:19:30;2.266
12;02:20:00;2.401
12;02:20:30;2.498
12;02:21:00;2.545
12;02:21:30;2.475
12;02:22:00;2.371
12;02:22:30;2.345
12;02:23:00;2.508
12;02:23:30;2.838
12;02:24:00;3.240
12;02:24:30;3.611
12;02:25:00;3.891
12;02:25:30;4.160
12;02:26:00;4.426
12;02:26:30;4.620
12;02:27:00;4.651
12;02:27:30;4.541
12;02:28:00;4.329
12;02:28:30;4.119
12;02:29:00;3.914
12;02:29:30;3.739
12;02:30:00;3.564
12;02:30:30;3.384
12;02:31:00;3.167
12;02:31:30;2.890
12;02:32:00;2.617
12;02:32:30;2.391
12;02:33:00;2.222
12;02:33:30;2.028
12;02:34:00;1.810
12;02:34:30;1.598
12;02:35:00;1.443
12;02:35:30;1.374
12;02:36:00;1.324
12;02:36:30;1.266
12;02:37:00;1.220
12;02:37:30;1.237
12;02:38:00;1.268
12;02:38:30;1.248
12;02:39:00;1.106
12;02:39:30;0.863
12;02:40:00;0.575
12;02:40:30;0.343
12;02:41:00;0.197
12;02:41:30;0.167
12;02:42:00;0.233
12;02:42:30;0.360
12;02:43:00;0.422
12;02:43:30;0.372
12;02:44:00;0.264
12;02:44:30;0.086
12;02:45:00;-0.137
12;02:45:30;-0.383
12;02:46:00;-0.588
12;02:46:30;-0.777
12;02:47:00;-0.968
12;02:47:30;-1.098
12;02:48:00;-1.075
12;02:48:30;-0.855
12;02:49:00;-0.508
12;02:49:30;-0.194
12;02:50:00;0.002
12;02:50:30;0.046
12;02:51:00;0.012
12;02:51:30;-0.079
12;02:52:00;-0.200
12;02:52:30;-0.318
12;02:53:00;-0.428
12;02:53:30;-0.482
12;02:54:00;-0.435
12;02:54:30;-0.276
12;02:55:00;-0.010
12;02:55:30;0.275
12;02:56:00;0.520
12;02:56:30;0.680
12;02:57:00;0.758
12;02:57:30;0.806
12;02:58:00;0.845
12;02:58:30;0.861
12;02:59:00;0.837
12;02:59:30;0.782
12;03:00:00;0.730
12;03:00:30;0.680
12;03:01:00;0.714
12;03:01:30;0.866
12;03:02:00;1.122
12;03:02:30;1.383
12;03:03:00;1.577
12;03:03:30;1.692
12;03:04:00;1.776
12;03:04:30;1.935
12;03:05:00;2.155
12;03:05:30;2.366
12;03:06:00;2.446
12;03:06:30;2.381
12;03:07:00;2.235
12;03:07:30;2.132
12;03:08:00;2.129
12;03:08:30;2.143
12;03:09:00;2.123
12;03:09:30;2.078
12;03:10:00;2.097
12;03:10:30;2.154
12;03:11:00;2.203
12;03:11:30;2.148
12;03:12:00;2.003
12;03:12:30;1.902
12;03:13:00;1.965
12;03:13:30;2.220
12;03:14:00;2.589
12;03:14:30;2.892
12;03:15:00;2.999
12;03:15:30;2.902
12;03:16:00;2.753
12;03:16:30;2.623
12;03:17:00;2.494
12;03:17:30;2.347
12;03:18:00;2.270
12;03:18:30;2.250
12;03:19:00;2.245
12;03:19:30;2.150
12;03:20:00;2.003
12;03:20:30;1.821
12;03:21:00;1.760
12;03:21:30;1.890
12;03:22:00;2.207
12;03:22:30;2.570
12;03:23:00;2.805
12;03:23:30;2.863
12;03:24:00;2.738
12;03:24:30;2.526
12;03:25:00;2.526
12;03:25:30;2.526
12;03:26:00;2.526
12;03:26:30;2.526
12;03:27:00;2.526
12;03:27:30;2.526
12;03:28:00;2.526
12;03:28:30;2.526
12;03:29:00;2.526
12;03:29:30;2.526
12;00:55:00;9.143
